,Ax,Ay,Az,Gx,Gy,Gz,Label
0,-0.10704425658185372,-0.12732194473415234,0.9756778859479379,-0.4422381328453455,0.36521563154745146,0.0996474094878241,0
1,-0.3366638486139694,-0.0492658727223659,1.1375246348942993,-0.36852342297157076,0.2818599856061015,0.05094916092889872,0
2,-0.10050069307834784,-0.3024602563105982,1.3811290199063486,-0.1926133198636997,0.4548860991510248,0.03439175641886407,0
3,-0.2230437914167308,-0.2151350257474121,1.267669443325394,-0.11052193841335979,0.30459334359010604,-0.036707686477167004,0
4,-0.46515564104644863,-0.15122661678776195,1.2067683470723818,0.030206144072937154,0.3475341308932257,-0.0630047406989867,0
5,-0.3551048003056678,-0.1673256816401929,0.8930859882897432,0.025180141126997967,0.005270796800713201,0.05289709087125572,0
6,-0.3872277484137876,-0.18342474649262386,0.9940316409830923,0.12905086867640764,-0.03261813317262767,0.03439175641886407,0
7,-0.2956178593647052,-0.18049764379218186,0.8655553557370116,0.14412887751422518,-0.057877419821521586,0.005172807283508842,0
8,-0.31048959459994585,-0.11463783303223705,0.9164453128799396,0.07208950195576364,-0.07682188480819202,-0.02988993167891744,0
9,-0.33844845684219826,-0.1522023176879093,0.9548213461352625,0.11732352846921623,-0.08945152813263896,-0.02794200173656042,0
10,-0.33606897920455975,-0.132200449234889,0.9206166208424748,0.1022455196313987,-0.06419224148374506,-0.014306492140061315,0
11,-0.3140588110564036,-0.135127551935331,0.9064341737698554,0.08549217647826811,-0.019988489848180725,-0.006514772370633252,0
12,-0.28312560176710305,-0.10585652493091108,0.9039313889923344,0.026855475442311042,-0.027566275842848893,0.008094702197044366,0
13,-0.2843153405859223,-0.1673256816401929,0.9164453128799396,0.05868682743325916,-0.03893295483485116,-0.014306492140061315,0
14,-0.2974024675929341,-0.132200449234889,0.9055999121773484,0.062037496063885283,-0.019988489848180725,-0.0016449475147407128,0
15,-0.26290004184717575,-0.13366400058511,0.9114397433248975,0.021829472496371845,-0.04524777649707463,-0.006514772370633252,0
16,-0.28253073235769344,-0.130736897884668,0.9573241309127835,0.015128135235119633,-0.007358846523733776,-0.011384597226525791,0
17,-0.2968075981835244,-0.12390699158363669,0.8964230346597712,0.03355681270356328,-0.001044024861510287,-0.0055408073994547445,0
18,-0.268848735941272,-0.11414998258216338,0.9197823592499677,0.02350480681168493,-0.027566275842848893,0.004198842312330335,0
19,-0.2599256948001276,-0.13317615013503634,0.8789035412171238,0.006751463658554311,-0.008621810856178464,-0.00748873734181176,0
20,-0.2658743888942239,-0.127809795184226,0.9881918098355431,0.01177746660449351,-0.0035699535263996733,-0.008462702312990268,0
21,-0.26052056420953723,-0.12488269248378402,0.9222851440274887,-0.0033005422333240125,-0.013673668185957244,0.0012769473987948108,0
22,-0.268848735941272,-0.13171259878481534,0.9656667468378537,0.010102132289180435,0.01158561846293667,0.00030298242761630313,0
23,-0.249812914840164,-0.13707895373562565,0.9214508824349817,0.0034007950279282113,0.001481903803379108,0.0022509123699733192,0
