,Ax,Ay,Az,Gx,Gy,Gz,Label
0,-0.5502219665920252,-0.6805443551176888,0.037967855970049806,-0.18423664828713446,0.8476680065413251,-0.5558310161153118,0
1,-0.5656885712366755,-0.7600639784796962,-0.042955518503130924,0.03523214701887633,1.1722498399796115,-1.0856679604364199,0
2,-0.7031034048102991,-0.9591069621097515,0.057990134190218236,0.21449291875737367,0.5925492113874966,-1.6038173251033858,0
3,-1.1682912829686267,-1.1630284502405437,0.23401933020919904,0.03690748133418939,0.3412193092310022,-1.6271924844116703,0
4,-0.9809074190045944,-0.9903293909144664,0.1455876014034551,0.15585621772141658,1.120468302349379,-1.2561118303926588,0
5,-0.566283440646085,-0.9493499531082784,-0.234001423187238,-0.025079888332393798,0.8047272192382054,-1.1928041072660558,0
6,-0.4496890364017984,-1.08399667732861,-0.2239902840771538,0.030206144072937157,0.8577717212008826,-1.4226598404641837,0
7,-0.5829397841095546,-1.3103592861627906,-0.11303349227372045,0.2496749393789479,1.6761726086250452,-1.5960256053339579,0
8,-0.7340366140995996,-1.4347611509315754,-0.23483568477974506,0.2295709275951912,1.9022432241326461,-1.586285955622173,0
9,-0.752477565791298,-1.6128265652084632,-0.1714318037492117,-0.2127173316474565,1.6218651423299235,-1.5034989330719994,0
10,-0.8940564852307891,-1.7152751597239329,-0.187282774006845,-0.6231742388991558,1.8353061145130776,-1.2765650947874074,0
11,-0.8547951042097537,-1.6650265633663457,-0.40335652646616266,-0.8342663626286015,0.8855569365146659,-0.878213421575398,0
12,-0.712621315360853,-1.6972246930712074,-0.5218216726021592,-1.1458785452768303,0.4510972061536908,-0.60258133473188,0
13,-0.8417079772027419,-1.94114991810804,-0.5460152587848627,-0.6483042536288517,1.2581314145858509,-0.3474025122831111,0
14,-0.9190410004259932,-1.8523611361946328,-0.5885626000027206,-0.20266532575557808,-0.1892257103957699,0.024652106707079,0
15,-0.7560467822477558,-1.801136838936898,-0.3883398178010363,0.04695948722606775,-0.7689263389878851,0.14152790324849995,0
16,-0.6442113332787461,-1.850897584844412,-0.5735458913375943,-0.21439266596276954,0.113885729390957,0.1006213744590026,0
17,-0.5418937948602904,-1.927977955956051,-0.7387296866539839,-0.3970041063318929,0.09241533573939717,0.1600332377008916,0
18,-0.4996580667922069,-2.002131224367248,-0.7670945807992224,0.010102132289180436,-0.3433073589540228,0.23405457551045825,0
19,-0.5514117054108444,-2.014815336069164,-0.6511322194407471,0.21784358738799975,-0.6426299057434156,0.3158676330894529,0
20,-1.0493174010867017,-2.1304358927366223,-0.4742687618292592,0.4641177317390196,-1.2210675700030862,0.816485628275206,0
21,-1.9927802844103684,-2.2011742079973042,0.38418641686046223,0.8578212958375885,-3.498192261400872,2.040759597046591,0
22,-1.7786272970229031,-1.9299293577563457,0.9106054817323904,1.5011496729178033,-2.113983353041486,2.8316191536435382,0
23,-2.3330455865926747,-1.7972340353363088,0.975677885947938,2.0071006361423467,-1.5102864021329214,3.768573455917264,0
24,-1.937457429335273,-1.6079480607077266,0.8104940906315483,2.2935828040608803,-2.0710425657383658,4.311071944863692,0
25,-1.5329462309367274,-1.2727948015071184,0.3149427046823797,2.4426875581237426,-2.22259828563173,4.374379667990294,0
26,-0.6709804567021792,-0.8971499549503962,-0.0371156873555818,2.022178644980165,-1.8752830942094385,3.971158169922393,0
27,-0.29085890408942816,-0.5458976308973572,0.15309595573601828,1.665332435818483,-2.220072356966841,3.3020442347227585,0
28,-0.15760815638167194,-0.1717163356908559,-0.16559197260166256,1.5698383798456383,-2.4423540794771066,2.607607210272481,0
29,0.1880109704853208,-0.10292942223046908,-0.07799450538842567,1.5983190632059607,-2.0836722090628133,2.0310199473348054,0
30,0.7091165731281532,0.10635842085113334,-0.40919635761371176,1.5882670573140822,-1.275375036298208,1.5245581623219808,0
31,0.6882961437988163,0.10489486950091234,-0.35580361569326263,1.3654475933774453,-0.2877369283264562,1.1213366642540792,0
32,0.9904898037789064,0.2966200963798628,-0.35246656932323456,1.3470189159090016,-0.2296405690340002,0.7531779051486029,0
33,1.1261200291243012,0.4883453232588133,-0.21564766815208364,0.814262603639449,0.4485712774888013,0.2584036997899209,0
34,0.9583668556707866,0.7522724167486662,-0.09050842927603096,0.2345969305411304,0.08483754974472901,-0.05229112601602312,0
35,0.4735482870019414,0.81666867615839,0.6695038814978623,0.19438890697361694,0.12525240838295926,-0.05326509098720164,4
36,0.6329732887237212,0.8927733463698818,0.65615569601775,0.2932336315770875,-0.1601775307495419,0.011016597110579887,0
37,0.7210139613163458,0.8605752166650199,0.4909719007013605,0.2345969305411304,0.16314133835630013,-0.060082845785451186,0
38,0.7061422260811051,0.9161901679734178,0.4425847283359535,-0.0016252079180109874,0.13156723004518275,-0.060082845785451186,0
39,0.6407065910460462,0.9527789517289428,0.4943089470713886,-0.011677213809889323,0.1505116950318532,-0.03378579156363147,0
40,0.7001935319870088,0.9142387661731229,0.4609384833711079,0.008426797973867386,0.12651537271540395,-0.022098211909489383,0
41,0.6561731956906965,0.9044817571716498,0.4951432086638956,0.03355681270356328,0.15177465936429785,-0.02307217688066789,0
42,0.6008503406156013,0.9347284850762171,0.4550986522235587,0.051985490172006925,0.1972413753323069,-0.014306492140061315,0
43,0.6353527663613596,0.9122873643728284,0.5485359505843448,-0.015027882440515446,0.004007832468268494,0.019782281851186457,0
