,Ax,Ay,Az,Gx,Gy,Gz,A,G,Label
41,0.6314748912613681,0.16320084232692814,0.6010838831291234,0.5401439645625691,0.5189666448659255,0.5193984962406015,0.3359196453467741,0.02174145729288933,0
42,0.6341109793067089,0.15583048170571204,0.6048539114043355,0.5409745293466223,0.5277959450621321,0.519248120300752,0.33833187718760716,0.01602958500225154,0
43,0.6283115856069593,0.15267175572519084,0.6083883129123469,0.5406976744186046,0.5271419228253761,0.5184962406015038,0.3443163945019793,0.016368222958260185,0
44,0.6354290233293792,0.134509081337194,0.6180490103675778,0.5404208194905868,0.5245258338783518,0.5189473684210527,0.35061259521435,0.018098625930735635,0
45,0.6317385000659022,0.14819689391945248,0.6126295947219604,0.5409745293466223,0.5287769784172662,0.5181954887218045,0.34680549216859174,0.015266430356901242,0
46,0.6364834585475155,0.16635956830744933,0.6079170593779454,0.54125138427464,0.526814911706998,0.517593984962406,0.3400983953828165,0.015987321071772358,0
47,0.6345063925135099,0.1484601210844959,0.5921300659754948,0.5418050941306755,0.5300850228907783,0.5171428571428572,0.32632470659313045,0.013866928438453266,0
48,0.6345063925135099,0.14819689391945248,0.6074458058435438,0.5426356589147286,0.5313930673642905,0.516842105263158,0.3407075318227748,0.012580273108474422,0
49,0.6374060893633847,0.16556988681231904,0.5977851083883129,0.54125138427464,0.5274689339437542,0.5178947368421053,0.3301696346628698,0.015668449401377637,0
50,0.6316066956636351,0.1555672545406686,0.6138077285579642,0.5418050941306755,0.5323741007194245,0.517593984962406,0.3478579810415519,0.012866970375547038,0
51,0.6337155660999078,0.1474072124243222,0.6135721017907634,0.5423588039867109,0.5317200784826684,0.5163909774436091,0.34682637303806485,0.012709988304866549,0
52,0.6262027151706867,0.13477230850223743,0.615928369462771,0.5418050941306755,0.5317200784826684,0.5165413533834586,0.35275864143985686,0.01315754513634487,0
53,0.6360880453407144,0.15293498289023427,0.601555136663525,0.5409745293466223,0.5313930673642905,0.5172932330827068,0.3343978266584429,0.013973329541631177,0
54,0.6350336101225781,0.15135561989997368,0.6138077285579642,0.5415282392026578,0.5300850228907783,0.5174436090225564,0.3464003744162274,0.014101422126661965,0
55,0.6326611308817714,0.14767043958936563,0.6156927426955702,0.5415282392026578,0.5313930673642905,0.5174436090225564,0.3492793318545939,0.0135084094921221,0
56,0.6334519572953736,0.15188207423006053,0.6121583411875589,0.54125138427464,0.5307390451275343,0.517593984962406,0.34553731231810203,0.014040536177643633,0
57,0.642151047844998,0.1505659384048434,0.6083883129123469,0.54125138427464,0.5310660562459124,0.5177443609022557,0.3382836618400115,0.013909972242083755,0
58,0.6399103730064584,0.1531982100552777,0.6067389255419415,0.54125138427464,0.5297580117724002,0.5172932330827068,0.33762547421796785,0.014476535218819487,0
59,0.6372742849611177,0.14819689391945248,0.6079170593779454,0.5420819490586931,0.5307390451275343,0.5171428571428572,0.33994281176269875,0.013331727757627579,0
60,0.6354290233293792,0.1484601210844959,0.614043355325165,0.5401439645625691,0.5291039895356442,0.5177443609022557,0.34649916681122367,0.015720701837669028,0
61,0.6323975220772374,0.14714398525927877,0.6065032987747409,0.5401439645625691,0.5281229561805102,0.517593984962406,0.3407820457280772,0.01617773890181526,0
62,0.6368788717543166,0.14951302974466965,0.6112158341187559,0.54125138427464,0.5307390451275343,0.5169924812030076,0.3431930211771626,0.014024266080367592,0
63,0.6424146566495321,0.1458278494340616,0.6102733270499529,0.54125138427464,0.5294310006540223,0.5178947368421053,0.34004236528004883,0.014680011183784451,0
64,0.6363516541452484,0.1555672545406686,0.6116870876531574,0.5406976744186046,0.5313930673642905,0.5169924812030076,0.34377526271865333,0.014210516883593299,0
65,0.6358244365361803,0.14451171360884443,0.6185202639019792,0.5406976744186046,0.5310660562459124,0.5174436090225564,0.35061854712836626,0.014354993373519294,0
66,0.6401739818109925,0.1489865754145828,0.600612629594722,0.5418050941306755,0.5310660562459124,0.5166917293233083,0.3318113911822241,0.013430800230901725,0
67,0.6364834585475155,0.14240589628849698,0.6043826578699341,0.5423588039867109,0.5313930673642905,0.47864661654135343,0.3370869859549469,0.06785731355711444,0
68,0.6350336101225781,0.14924980257962622,0.620640904806786,0.5404208194905868,0.5313930673642905,0.517593984962406,0.35286131678357446,0.014464614869910472,0
69,0.6362198497429814,0.14924980257962622,0.6081526861451461,0.5418050941306755,0.5304120340091564,0.5171428571428572,0.3406018717786359,0.013712368978025783,0
70,0.6362198497429814,0.1360884443274546,0.5926013195098964,0.5409745293466223,0.5310660562459124,0.517593984962406,0.3263096510406214,0.014129767379445796,0
71,0.6362198497429814,0.15109239273493025,0.6093308199811499,0.5409745293466223,0.5323741007194245,0.5178947368421053,0.3416785374671088,0.0136210796955955,0
72,0.641755634638197,0.13819426164780205,0.6138077285579642,0.5415282392026578,0.5304120340091564,0.5172932330827068,0.3438357380145127,0.013942699999521895,0
73,0.6370106761565836,0.13687812582258488,0.6072101790763431,0.5409745293466223,0.5304120340091564,0.5169924812030076,0.3396652094152201,0.014402906489958392,0
74,0.6404375906155265,0.1516188470650171,0.6020263901979265,0.5415282392026578,0.5323741007194245,0.5174436090225564,0.3329864941703767,0.013095530644744642,0
75,0.6342427837089759,0.1474072124243222,0.615928369462771,0.5409745293466223,0.5313930673642905,0.5169924812030076,0.34880870498817895,0.013973329541631177,0
76,0.6354290233293792,0.1653066596472756,0.6112158341187559,0.5418050941306755,0.5317200784826684,0.5166917293233083,0.34366208647687263,0.01314259610772864,0
77,0.6339791749044418,0.1484601210844959,0.6067389255419415,0.5420819490586931,0.5304120340091564,0.5181954887218045,0.34027196938613335,0.013587769201374349,0
78,0.6350336101225781,0.1489865754145828,0.6180490103675778,0.5406976744186046,0.5307390451275343,0.5169924812030076,0.35042822519734634,0.014490432823029522,0
79,0.6379333069724529,0.152145301395104,0.6067389255419415,0.5418050941306755,0.5310660562459124,0.5177443609022557,0.3384834622548108,0.013445508843162285,0
80,0.6258073019638856,0.15451434588049487,0.6072101790763431,0.5404208194905868,0.5304120340091564,0.518045112781955,0.34435883550678226,0.014935719684625244,0
81,0.6416238302359298,0.15425111871545144,0.6093308199811499,0.5415282392026578,0.5323741007194245,0.5172932330827068,0.3393364229547792,0.013089102855397883,0
82,0.638196915776987,0.15372466438536456,0.6039114043355325,0.5409745293466223,0.5304120340091564,0.5177443609022557,0.3356863659501259,0.014432790531836007,0
83,0.641755634638197,0.15451434588049487,0.6069745523091423,0.5404208194905868,0.5317200784826684,0.517593984962406,0.33705593784761617,0.01433099103830709,0
84,0.6342427837089759,0.152145301395104,0.6152214891611687,0.54125138427464,0.5310660562459124,0.5178947368421053,0.3480630415679379,0.013928388767231112,0
85,0.6375378937656517,0.14398525927875758,0.6116870876531574,0.54125138427464,0.5313930673642905,0.517593984962406,0.34346434690287775,0.01375371297301162,0
86,0.6346381969157769,0.14872334824953934,0.6149858623939679,0.5404208194905868,0.5313930673642905,0.517593984962406,0.34772516274630755,0.014464614869910472,0
87,0.6364834585475155,0.15530402737562515,0.6072101790763431,0.5409745293466223,0.5307390451275343,0.5174436090225564,0.339510226851782,0.014262817453492308,0
88,0.6368788717543166,0.14793366675440905,0.6100377002827522,0.5415282392026578,0.5307390451275343,0.5169924812030076,0.34211346968247114,0.013792903098529034,0
89,0.6368788717543166,0.15135561989997368,0.6204052780395853,0.5415282392026578,0.5313930673642905,0.5171428571428572,0.3518117833613046,0.013500035456539399,0
90,0.638196915776987,0.1660963411424059,0.6081526861451461,0.54125138427464,0.5307390451275343,0.5554887218045114,0.3395818512980536,0.06789321001795731,0
91,0.638724133386055,0.144248486443801,0.6100377002827522,0.5409745293466223,0.5307390451275343,0.5177443609022557,0.3413994509850651,0.01428690700498708,0
92,0.6335837616976407,0.13687812582258488,0.6142789820923656,0.5420819490586931,0.5310660562459124,0.5166917293233083,0.3478042623073129,0.013200186978746158,0
93,0.6378015025701859,0.14477494077388786,0.6149858623939679,0.5409745293466223,0.5310660562459124,0.517593984962406,0.34643927839135097,0.014129767379445796,0
94,0.6366152629497825,0.14819689391945248,0.6086239396795476,0.5418050941306755,0.5287769784172662,0.47879699248120305,0.34089266400332335,0.06802000566598145,0
95,0.6364834585475155,0.14635430376414846,0.5942507068803016,0.5409745293466223,0.5323741007194245,0.5172932330827068,0.32747703097074954,0.013571090896665371,0
96,0.6375378937656517,0.14767043958936563,0.6199340245051838,0.54125138427464,0.5307390451275343,0.5178947368421053,0.35115150141336704,0.014073033556092577,0
97,0.6362198497429814,0.14688075809423531,0.6128652214891611,0.5420819490586931,0.5307390451275343,0.5172932330827068,0.34507853417546186,0.013333841421200135,0
98,0.6331883484908396,0.14661753092919189,0.5918944392082941,0.5415282392026578,0.5307390451275343,0.5172932330827068,0.32673560577405564,0.013792903098529034,0
99,0.6403057862132595,0.15451434588049487,0.6095664467483506,0.5415282392026578,0.5304120340091564,0.518045112781955,0.34010559850420385,0.01401408999894022,0
100,0.6352972189271122,0.13477230850223743,0.6090951932139491,0.5420819490586931,0.5307390451275343,0.517593984962406,0.34224636758222915,0.013350741707202981,0
101,0.6375378937656517,0.1434588049486707,0.6112158341187559,0.5409745293466223,0.5313930673642905,0.5174436090225564,0.3430329358165561,0.013979449349558104,0
102,0.6358244365361803,0.1484601210844959,0.6083883129123469,0.54125138427464,0.5313930673642905,0.5174436090225564,0.3410100063033284,0.013743385770369978,0
103,0.6374060893633847,0.15530402737562515,0.6086239396795476,0.5418050941306755,0.5313930673642905,0.5169924812030076,0.3404411402747925,0.01326820076702635,0
104,0.6342427837089759,0.14793366675440905,0.6109802073515551,0.5426356589147286,0.5313930673642905,0.5171428571428572,0.344149008012452,0.012571443129081046,0
105,0.6416238302359298,0.1426691234535404,0.6079170593779454,0.5420819490586931,0.5310660562459124,0.5174436090225564,0.3382187168037337,0.013189536168544052,0
106,0.6379333069724529,0.1484601210844959,0.6116870876531574,0.5415282392026578,0.5317200784826684,0.5178947368421053,0.34320302139918163,0.013411871385462668,0
107,0.6370106761565836,0.1613582521716241,0.6128652214891611,0.5409745293466223,0.5310660562459124,0.5169924812030076,0.3445468265683763,0.014113575384797676,0
108,0.6424146566495321,0.13872071597788893,0.6088595664467483,0.5415282392026578,0.5310660562459124,0.5172932330827068,0.33888226101200847,0.013646022382337501,0
109,0.6379333069724529,0.16478020531718873,0.6072101790763431,0.5418050941306755,0.5313930673642905,0.5172932330827068,0.3388110311687902,0.01326820076702635,0
110,0.6375378937656517,0.1484601210844959,0.6116870876531574,0.5420819490586931,0.5310660562459124,0.516842105263158,0.3433721946849158,0.013189536168544052,0
111,0.638460524581521,0.14161621479336667,0.6128652214891611,0.54125138427464,0.5317200784826684,0.517593984962406,0.3442361752386047,0.013614838650180618,0
112,0.641887439040464,0.16741247696762307,0.6114514608859567,0.5409745293466223,0.5297580117724002,0.5174436090225564,0.3411364784956009,0.01470946357491232,0
113,0.6362198497429814,0.1645169781521453,0.6126295947219604,0.5418050941306755,0.5304120340091564,0.5177443609022557,0.344650642171603,0.013745451679172559,0
114,0.6379333069724529,0.14530139510397472,0.6107445805843544,0.5420819490586931,0.5300850228907783,0.5174436090225564,0.34237895106049304,0.01365017615965945,0
115,0.6370106761565836,0.1352987628323243,0.6093308199811499,0.5415282392026578,0.5323741007194245,0.5169924812030076,0.3417070328128183,0.013089102855397883,0
116,0.6333201528931066,0.14635430376414846,0.6123939679547596,0.5418050941306755,0.5304120340091564,0.5172932330827068,0.34591551878277216,0.013714438409667533,0
117,0.6356926321339132,0.14714398525927877,0.6090951932139491,0.54125138427464,0.5323741007194245,0.5174436090225564,0.3417572550318174,0.013335954833937394,0
118,0.638460524581521,0.15109239273493025,0.6109802073515551,0.5418050941306755,0.5320470896010464,0.5171428571428572,0.34226717153177516,0.012983780635947304,0
119,0.6370106761565836,0.16083179784153726,0.6147502356267672,0.5409745293466223,0.5320470896010464,0.5174436090225564,0.3463246631538459,0.01370822940817026,0
120,0.6337155660999078,0.14398525927875758,0.6204052780395853,0.5415282392026578,0.5310660562459124,0.5174436090225564,0.3533184824568842,0.013652252691384922,0
121,0.6396467642019243,0.1500394840747565,0.6123939679547596,0.5406976744186046,0.5313930673642905,0.5186466165413535,0.34311431380482516,0.014408887081724652,0
122,0.6374060893633847,0.15082916556988682,0.6032045240339302,0.5401439645625691,0.5313930673642905,0.5174436090225564,0.3354063670117083,0.014693761264508432,0
123,0.6372742849611177,0.1474072124243222,0.6055607917059378,0.54125138427464,0.5320470896010464,0.517593984962406,0.3377414315810069,0.0134790832796978,0
124,0.6351654145248451,0.14819689391945248,0.6185202639019792,0.5418050941306755,0.5294310006540223,0.517593984962406,0.3508286379108194,0.014202457643265741,0
125,0.6358244365361803,0.14924980257962622,0.6046182846371347,0.5418050941306755,0.5307390451275343,0.5166917293233083,0.3374518827680447,0.013579431974921407,0
126,0.6404375906155265,0.13477230850223743,0.6163996229971724,0.54125138427464,0.5320470896010464,0.517593984962406,0.3469269233774255,0.0134790832796978,0
127,0.638460524581521,0.13687812582258488,0.6090951932139491,0.54125138427464,0.5304120340091564,0.5172932330827068,0.3408158482748348,0.014172204469812787,0
128,0.6372742849611177,0.14661753092919189,0.6074458058435438,0.5415282392026578,0.5313930673642905,0.5174436090225564,0.3395303841040107,0.0135084094921221,0
129,0.638460524581521,0.14714398525927877,0.6128652214891611,0.5423588039867109,0.5307390451275343,0.5178947368421053,0.3441129125793356,0.013157545136344869,0
130,0.6345063925135099,0.15082916556988682,0.5999057492931197,0.5415282392026578,0.5310660562459124,0.5171428571428572,0.33358026393559814,0.013643945136577372,0
131,0.6362198497429814,0.1489865754145828,0.6112158341187559,0.5415282392026578,0.5304120340091564,0.5174436090225564,0.34348722914463914,0.013948829981700678,0
132,0.6354290233293792,0.14635430376414846,0.6048539114043355,0.5420819490586931,0.5313930673642905,0.5169924812030076,0.33790254098567246,0.013035446183912149,0
133,0.638460524581521,0.15451434588049487,0.6027332704995287,0.54125138427464,0.5307390451275343,0.5177443609022557,0.3344537278140267,0.014054760793676891,0
134,0.6355608277316462,0.14530139510397472,0.6128652214891611,0.5415282392026578,0.5307390451275343,0.5171428571428572,0.3453969895106893,0.013790842556641576,0
135,0.6367470673520496,0.14609107659910503,0.614043355325165,0.5420819490586931,0.5310660562459124,0.516842105263158,0.34597551065596915,0.013189536168544052,0
136,0.638196915776987,0.14819689391945248,0.61875589066918,0.5409745293466223,0.5310660562459124,0.5183458646616541,0.3497527460782319,0.014240708126146097,0
137,0.638328720179254,0.13951039747301922,0.6072101790763431,0.5406976744186046,0.5307390451275343,0.5166917293233083,0.33902382053624747,0.014506303339421553,0
138,0.6376696981679189,0.14688075809423531,0.6192271442035815,0.5418050941306755,0.5317200784826684,0.518045112781955,0.3504451838340989,0.013200186978746154,0
139,0.6366152629497825,0.14688075809423531,0.6107445805843544,0.5420819490586931,0.5304120340091564,0.5174436090225564,0.34291283470661055,0.013493752368761129,0
140,0.6401739818109925,0.1352987628323243,0.5999057492931197,0.5420819490586931,0.5320470896010464,0.5169924812030076,0.3314849913149122,0.012749367955043778,0
141,0.6356926321339132,0.14635430376414846,0.5975494816211122,0.5401439645625691,0.5307390451275343,0.5178947368421053,0.3309247034533723,0.015007334862660718,0
142,0.6372742849611177,0.14924980257962622,0.6133364750235627,0.5409745293466223,0.5310660562459124,0.517593984962406,0.3450233026302668,0.014129767379445796,0
143,0.6375378937656517,0.14714398525927877,0.6095664467483506,0.5418050941306755,0.5313930673642905,0.5177443609022557,0.3414015986740086,0.013299992642930407,0
144,0.6354290233293792,0.15293498289023427,0.6102733270499529,0.5418050941306755,0.5300850228907783,0.517593984962406,0.34288119882671664,0.013885388139459272,0
145,0.6363516541452484,0.14398525927875758,0.6095664467483506,0.5426356589147286,0.5317200784826684,0.5171428571428572,0.34198077748269645,0.012422855065239486,0
146,0.6350336101225781,0.13951039747301922,0.6145146088595664,0.5415282392026578,0.5307390451275343,0.5174436090225564,0.34731649876570614,0.013799083330127953,0
147,0.6352972189271122,0.1458278494340616,0.6086239396795476,0.5415282392026578,0.5310660562459124,0.5171428571428572,0.3415139864012863,0.013643945136577372,0
148,0.6410966126268617,0.14556462226901817,0.6166352497643732,0.5415282392026578,0.5304120340091564,0.5178947368421053,0.3465934853301735,0.013991682881094706,0
149,0.6343745881112429,0.14477494077388786,0.5980207351555137,0.5418050941306755,0.5307390451275343,0.5174436090225564,0.3319869375346856,0.013569005024631207,0
150,0.6414920258336628,0.1671492498025796,0.5975494816211122,0.54125138427464,0.5313930673642905,0.5169924812030076,0.3281924535721697,0.013737186637864633,0
151,0.6389877421905892,0.14398525927875758,0.6076814326107446,0.5409745293466223,0.5304120340091564,0.5181954887218045,0.3390747327761136,0.014498369740627305,0
152,0.638592328983788,0.14451171360884443,0.6100377002827522,0.5409745293466223,0.5313930673642905,0.5172932330827068,0.3414496273119482,0.013973329541631177,0
153,0.6350336101225781,0.14003685180310607,0.5954288407163054,0.5418050941306755,0.5313930673642905,0.5178947368421053,0.329376849738958,0.01331904050364467,0
154,0.6360880453407144,0.15504080021058173,0.6095664467483506,0.5423588039867109,0.5313930673642905,0.5171428571428572,0.34190130126655155,0.012801734528067365,0
155,0.6352972189271122,0.14688075809423531,0.620640904806786,0.5418050941306755,0.5330281229561805,0.5169924812030076,0.3527915310413717,0.012586892594093397,0
156,0.6341109793067089,0.1474072124243222,0.6194627709707823,0.5415282392026578,0.5310660562459124,0.5177443609022557,0.35218846209748195,0.01367715254328456,0
157,0.6416238302359298,0.14451171360884443,0.6036757775683318,0.5401439645625691,0.5310660562459124,0.5171428571428572,0.3341775649159918,0.014820972675721567,0
158,0.6404375906155265,0.14372203211371415,0.6189915174363808,0.5415282392026578,0.5310660562459124,0.5174436090225564,0.349129147680075,0.013652252691384922,0
159,0.6366152629497825,0.14924980257962622,0.6142789820923656,0.5415282392026578,0.5310660562459124,0.517593984962406,0.34619337255873023,0.013662631783926175,0
160,0.6362198497429814,0.14556462226901817,0.6109802073515551,0.54125138427464,0.5310660562459124,0.5171428571428572,0.34333272084384026,0.013877186120248944,0
161,0.6363516541452484,0.14872334824953934,0.6039114043355325,0.5409745293466223,0.5323741007194245,0.517593984962406,0.33656640297439877,0.013587769201374349,0
162,0.6375378937656517,0.1484601210844959,0.6114514608859567,0.5406976744186046,0.5317200784826684,0.5183458646616541,0.3431504214403582,0.014202457643265741,0
163,0.6380651113747199,0.14819689391945248,0.6156927426955702,0.5415282392026578,0.5323741007194245,0.517593984962406,0.3469234329285218,0.013106238404646085,0
164,0.6350336101225781,0.15109239273493025,0.6126295947219604,0.54125138427464,0.5330281229561805,0.516842105263158,0.3452969614681775,0.013080528808608194,0
165,0.6374060893633847,0.14609107659910503,0.6147502356267672,0.5415282392026578,0.5297580117724002,0.5171428571428572,0.34635820207858137,0.014248750902225459,0
166,0.6370106761565836,0.16741247696762307,0.61875589066918,0.5406976744186046,0.5297580117724002,0.5183458646616541,0.3500710141749591,0.015053647525022144,0
167,0.6393831553973903,0.14714398525927877,0.6149858623939679,0.5415282392026578,0.5317200784826684,0.5171428571428572,0.345720757240424,0.013359185844414553,0
168,0.6412284170291288,0.152145301395104,0.6161639962299718,0.5406976744186046,0.5313930673642905,0.517593984962406,0.34597557536972146,0.014226624945059082,0
169,0.642019243442731,0.14293235061858384,0.6138077285579642,0.5418050941306755,0.5297580117724002,0.5165413533834586,0.34360445394590833,0.014056791990365951,0
170,0.6331883484908396,0.1426691234535404,0.6074458058435438,0.5415282392026578,0.5313930673642905,0.5166917293233083,0.34141048223559783,0.013518871556209568,0
171,0.6347700013180441,0.1516188470650171,0.6001413760603205,0.54125138427464,0.5317200784826684,0.517593984962406,0.33367154355772427,0.013614838650180618,0
172,0.6333201528931066,0.153987891550408,0.6074458058435438,0.54125138427464,0.5327011118378026,0.5174436090225564,0.3411404172074361,0.013206574385300039,0
173,0.6347700013180441,0.1360884443274546,0.602497643732328,0.5404208194905868,0.5313930673642905,0.5174436090225564,0.33624184500119114,0.0144546755116733,0
174,0.6388559377883222,0.14056330613319296,0.6116870876531574,0.5415282392026578,0.5310660562459124,0.5177443609022557,0.34298581336436257,0.01367715254328456,0
175,0.6362198497429814,0.13556198999736774,0.6126295947219604,0.54125138427464,0.5330281229561805,0.5174436090225564,0.34514247496033695,0.013080528808608194,0
176,0.6269935415842889,0.14872334824953934,0.6114514608859567,0.54125138427464,0.5300850228907783,0.5169924812030076,0.34785949828589735,0.014322983449276835,0
177,0.6380651113747199,0.14161621479336667,0.6093308199811499,0.5418050941306755,0.5317200784826684,0.516842105263158,0.34107755827393543,0.013131910459232747,0
178,0.6378015025701859,0.14056330613319296,0.6076814326107446,0.5420819490586931,0.5327011118378026,0.5172932330827068,0.33966533985932934,0.01247623035798496,0
179,0.6397785686041914,0.1489865754145828,0.6161639962299718,0.5418050941306755,0.5313930673642905,0.5174436090225564,0.34663063417733386,0.013274563697736061,0
180,0.6378015025701859,0.14161621479336667,0.6121583411875589,0.5418050941306755,0.5310660562459124,0.47864661654135343,0.34385144008676116,0.06800546661226502,0
181,0.6414920258336628,0.15109239273493025,0.6102733270499529,0.54125138427464,0.5310660562459124,0.5178947368421053,0.3403262565271389,0.013928388767231112,0
182,0.6356926321339132,0.13477230850223743,0.6154571159283695,0.54125138427464,0.5310660562459124,0.516842105263158,0.348053423957253,0.013885388139459276,0
183,0.6329247396863055,0.15109239273493025,0.6100377002827522,0.5409745293466223,0.5320470896010464,0.517593984962406,0.34379245840843237,0.013718576566780867,0
184,0.638460524581521,0.16399052382205845,0.6166352497643732,0.5429125138427463,0.5307390451275343,0.5165413533834586,0.347465339071918,0.01268807167912519,0
